"","ringnr","X","ID","sex","flok","type","name","firstyear","lastyear","missing","LRS","lambda","Rep.Value","FirstAge","Long","r","GT","flok_year","animal","tarsus_length","body_mass","lBM","lTL","lGT"
"140","8747729",463,463,"m",27,1,"Hestmannøy",1999,2004,0,4,1.88851884548442,0.6192060643743,1,5,0.8,2.75,"27 1999","8747729",20.16,34.14,3.53046971736629,3.00370044320317,1.01160091167848
"141","8747756",468,468,"f",27,1,"Hestmannøy",2000,2000,0,2,2,1,1,1,2,1,"27 2000","8747756",19.9,31.35,3.44521426707893,2.99071973173045,0
"142","8747759",470,470,"m",26,1,"Gjerøy",2000,2003,0,1,1,1,1,4,0.25,1,"26 2000","8747759",20.89,32.1,3.46885603013597,3.03927057556847,0
"143","8747760",471,471,"f",27,1,"Hestmannøy",2000,2002,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"27 2000","8747760",20.0125,33.225,3.50330260459931,2.99635707832283,0.693147180559945
"144","8747799",477,477,"f",26,1,"Gjerøy",2000,2001,0,1,1,1,1,1,1,1,"26 2000","8747799",20.9,34,3.52636052461616,3.03974915897077,0
"145","8747805",478,478,"m",28,1,"Indre-Kvarøy",1999,2001,0,2,2,1,1,2,1,1,"28 1999","8747805",20.1933333333333,33.1,3.49953328238302,3.00535251693098,0
"146","8747807",479,479,"f",28,1,"Indre-Kvarøy",1999,2000,0,1,1,1,1,1,1,1,"28 1999","8747807",20.16,31.25,3.44201937618241,3.00370044320317,0
"147","8747871",484,484,"m",20,1,"Nesøy",2001,2005,0,2,1.61803398874989,0.85065080835204,1,4,0.5,1.5,"20 2001","8747871",20.2,34,3.52636052461616,3.00568260440716,0.405465108108164
"148","8747872",485,485,"m",28,1,"Indre-Kvarøy",2001,2003,0,1,1,0.707106781186547,2,2,0.5,2,"28 2001","8747872",19.75,33.2333333333333,3.50355338829968,2.98315349134713,0.693147180559945
"149","8747900",487,487,"f",27,1,"Hestmannøy",2001,2006,0,3,1.6180339887499,0.601500955007546,1,5,0.6,2.66666666666667,"27 2001","8747900",20.0642857142857,33.3428571428571,3.50684357079714,2.99894140449494,0.980829253011728
"150","8747901",488,488,"m",20,1,"Nesøy",2001,2005,0,1,1,0.5,4,4,0.25,4,"20 2001","8747901",19.252,31.02,3.43463215774839,2.95761495144086,1.38629436111989
"151","8747936",491,491,"m",26,1,"Gjerøy",2001,2004,0,3,1.44224957030741,0.367437719731505,3,3,1,3,"26 2001","8747936",21.15,35.2,3.56104608260405,3.05163990549229,1.09861228866811
"152","8747940",492,492,"f",26,1,"Gjerøy",2001,2003,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"26 2001","8747940",20.27,33.925,3.52415220572093,3.00914196046391,0.287682072451778
"153","8747941",493,493,"m",26,1,"Gjerøy",2001,2004,0,4,2.73205080756888,0.806898221355073,1,3,1.33333333333333,1.5,"26 2001","8747941",19.88,33.2333333333333,3.50355338829968,2.98971420122843,0.405465108108164
"154","8747948",495,495,"m",26,1,"Gjerøy",2001,2002,0,1,1,1,1,1,1,1,"26 2001","8747948",20.66,29,3.36729582998647,3.02819946369149,0
"155","8747979",498,498,"m",27,1,"Hestmannøy",2001,2003,0,1,1,1,1,2,0.5,1,"27 2001","8747979",19.525,33.95,3.52488885400471,2.97169569572575,0
"157","8794301",500,500,"m",27,1,"Hestmannøy",1999,2000,0,1,1,1,1,1,1,1,"27 1999","8794301",20.09,30.5,3.41772668361337,3.00022217882684,0
"158","8794305",502,502,"f",26,1,"Gjerøy",2000,2001,0,4,2.30277563773199,0.60889367553119,1,2,2,1.75,"26 2000","8794305",19.9533333333333,36.5,3.59731226058845,2.99339621375644,0.559615787935423
"159","8800018",509,509,"f",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800018",20.24,33.15,3.50104271663187,3.00766084441926,0
"160","8800038",522,522,"f",27,1,"Hestmannøy",2000,2004,0,5,1.88720767612068,0.408248290463863,2,4,1.25,2.8,"27 2000","8800038",19.4333333333333,31.5666666666667,3.45210171152392,2.96698980468834,1.02961941718116
"161","8800046",526,526,"m",27,1,"Hestmannøy",2000,2003,0,4,1.76929235423863,0.430005547814934,2,3,1.33333333333333,2.5,"27 2000","8800046",20.82,33.625,3.515269837922,3.03591406318682,0.916290731874155
"162","8800066",530,530,"f",26,1,"Gjerøy",2001,2002,0,2,2,1,1,1,2,1,"26 2001","8800066",17.82,27.1,3.29953372788566,2.88032142204266,0
"163","8800077",534,534,"f",27,1,"Hestmannøy",2001,2002,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"27 2001","8800077",20.26,28.85,3.36210999295411,3.00864849882054,0.510825623765993
"164","8800090",535,535,"f",28,1,"Indre-Kvarøy",2001,2005,0,7,2.02406043639419,0.319484741937476,2,5,1.4,3,"28 2001","8800090",19.6371428571429,31.0142857142857,3.43444792782893,2.97742281663815,1.09861228866811
"165","8800091",536,536,"m",28,1,"Indre-Kvarøy",2001,2003,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"28 2001","8800091",20.805,34.5,3.54095932403731,3.0351933424349,0.693147180559945
"166","8800094",537,537,"f",28,1,"Indre-Kvarøy",2001,2003,0,4,2.73205080756888,0.806898221355073,1,2,2,1.5,"28 2001","8800094",19.98,32.1,3.46885603013597,2.99473177322041,0.405465108108164
"167","8800101",539,539,"f",38,1,"Aldra",2000,2000,0,1,1,1,1,1,1,1,"38 2000","8800101",19.38,32,3.46573590279973,2.96424160646262,0
"168","8800102",540,540,"m",38,1,"Aldra",2000,2002,0,5,2.56155281280883,0.539285596264911,1,3,1.66666666666667,1.8,"38 2000","8800102",19.176,28.66,3.35550242240003,2.95365949713208,0.587786664902119
"169","8800104",541,541,"f",38,1,"Aldra",2000,2006,0,6,2.41786244339421,0.620553426440662,1,7,0.857142857142857,3.16666666666667,"38 2000","8800104",20.495,34.8428571428571,3.55084815616656,3.0201809539563,1.15267950993839
"170","8800170",544,544,"m",38,1,"Aldra",2000,2001,0,3,3,1,1,1,3,1,"38 2000","8800170",19.876,30.14,3.40585319319835,2.98951297374007,0
"171","8800175",546,546,"m",28,1,"Indre-Kvarøy",2000,2003,0,4,1.76929235423863,0.430005547814934,2,3,1.33333333333333,2.5,"28 2000","8800175",20.4933333333333,32.6333333333333,3.48533426086835,3.02009963000229,0.916290731874155
"172","8800177",548,548,"f",28,1,"Indre-Kvarøy",2000,2002,0,1,1,0.707106781186547,2,2,0.5,2,"28 2000","8800177",19.135,32.5,3.48124008933569,2.95151911887767,0.693147180559945
"173","8800179",550,550,"m",28,1,"Indre-Kvarøy",2000,2005,0,2,1.32471795724475,0.548431757931806,2,5,0.4,2.5,"28 2000","8800179",18.195,30.325,3.41197245483011,2.90114683106412,0.916290731874155
"174","8800181",551,551,"m",28,1,"Indre-Kvarøy",2000,2002,0,1,1,0.707106781186547,2,2,0.5,2,"28 2000","8800181",18.79,32.25,3.47351804324178,2.93332481342537,0.693147180559945
"175","8800185",553,553,"f",28,1,"Indre-Kvarøy",2000,2002,0,2,1.61803398874989,0.85065080835204,1,3,0.666666666666667,1.5,"28 2000","8800185",20.754,32.34,3.47630485414896,3.03273899918309,0.405465108108164
"176","8800196",554,554,"f",28,1,"Indre-Kvarøy",2000,2003,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"28 2000","8800196",19.5,30.2333333333333,3.40894506845298,2.9704144655697,0.916290731874155
"177","8800314",559,559,"m",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800314",20.28,32.45,3.4797004431501,3.00963517872298,0
"178","8800321",560,560,"m",38,1,"Aldra",2000,2003,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"38 2000","8800321",20.685,31.5,3.44998754583159,3.02940879991337,0.693147180559945
"179","8800357",567,567,"m",27,1,"Hestmannøy",2000,2003,0,4,2.14789903570479,0.628145069491339,1,3,1.33333333333333,2,"27 2000","8800357",18.7533333333333,29.8333333333333,3.3956263366127,2.9313715143936,0.693147180559945
"180","8800371",569,569,"m",26,1,"Gjerøy",2000,2002,0,6,3.79128784747792,0.784190373377122,1,2,3,1.5,"26 2000","8800371",19.205,33.5,3.51154543883102,2.95517066179787,0.405465108108164
"181","8800372",570,570,"f",26,1,"Gjerøy",2000,2002,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"26 2000","8800372",20.1,32.3,3.47506723022861,3.00071981506503,0.693147180559945
"182","8800375",571,571,"f",26,1,"Gjerøy",2000,2006,0,7,3.46257312303304,0.774665079816851,1,6,1.16666666666667,2.28571428571429,"26 2000","8800375",21.078,36.84,3.60658421138711,3.04822984251174,0.82667857318447
"183","8800376",572,572,"m",26,1,"Gjerøy",2000,2004,0,13,2.658967081917,0.26154636085569,2,4,3.25,2.92307692307692,"26 2000","8800376",19.955,34.1,3.52929738428947,2.9934797385007,1.07263680226485
"184","8800390",574,574,"m",28,1,"Indre-Kvarøy",2000,2005,0,1,1,0.447213595499958,5,5,0.2,5,"28 2000","8800390",19.475,31.9,3.4626060097908,2.96913159175681,1.6094379124341
"185","8800395",577,577,"m",20,1,"Nesøy",2000,2002,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"20 2000","8800395",20.2,31.54,3.45125658153489,3.00568260440716,0.693147180559945
"186","8800405",581,581,"m",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,2,0.5,1,"27 2000","8800405",20.4,32.4666666666667,3.48021392198038,3.01553490085017,0
"187","8800416",582,582,"f",20,1,"Nesøy",2000,2003,0,2,1.61803398874989,0.85065080835204,1,3,0.666666666666667,1.5,"20 2000","8800416",18.428,32.3,3.47506723022861,2.91387124707367,0.405465108108164
"188","8800417",583,583,"f",27,1,"Hestmannøy",2000,2003,0,3,1.61803398874989,0.5,2,3,1,2.33333333333333,"27 2000","8800417",19.1,32.35,3.47661402094691,2.94968833505258,0.847297860387202
"189","8800424",585,585,"f",38,1,"Aldra",2000,2002,0,1,1,1,1,2,0.5,1,"38 2000","8800424",20,32.6,3.48431228837266,2.99573227355399,0
"190","8800426",586,586,"m",27,1,"Hestmannøy",2000,2000,0,2,2,1,1,1,2,1,"27 2000","8800426",18.9,28.2,3.33932197794407,2.9391619220656,0
"191","8800427",587,587,"f",27,1,"Hestmannøy",2000,2001,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"27 2000","8800427",19.2,28.35,3.34462703017376,2.95491027903374,0.405465108108164
"192","8800428",588,588,"f",27,1,"Hestmannøy",2000,2003,0,1,1,0.577350269189626,3,4,0.25,3,"27 2000","8800428",19.32,32.325,3.47584092465792,2.96114082878437,1.09861228866811
"193","8800434",589,589,"m",28,1,"Indre-Kvarøy",2000,2001,0,1,1,1,1,1,1,1,"28 2000","8800434",19.35,32.5,3.48124008933569,2.96269241947579,0
"194","8800436",590,590,"m",28,1,"Indre-Kvarøy",2000,2006,0,6,1.51519232063637,0.234227035851625,3,6,1,4.5,"28 2000","8800436",20.6016666666667,34.45,3.53950899745967,3.02537197867168,1.50407739677627
"195","8800437",591,591,"f",28,1,"Indre-Kvarøy",2000,2001,0,2,2,1,1,1,2,1,"28 2000","8800437",18.6,30.15,3.40618492317319,2.92316158071916,0
"196","8800439",592,592,"m",26,1,"Gjerøy",2000,2000,0,1,1,1,1,1,1,1,"26 2000","8800439",19.6,30,3.40119738166216,2.97552956623647,0
"197","8800440",593,593,"f",26,1,"Gjerøy",2000,2007,0,4,1.61803398874989,0.491123473188423,1,8,0.5,3.75,"26 2000","8800440",21.25,34.625,3.5445759645075,3.05635689537043,1.32175583998232
"198","8800468",596,596,"f",27,1,"Hestmannøy",2000,2002,0,4,2,0.447213595499958,2,2,2,2,"27 2000","8800468",19.1325,29.375,3.38014397246432,2.95138845970194,0.693147180559945
"199","8800469",597,597,"m",27,1,"Hestmannøy",2000,2004,0,1,1,0.5,4,4,0.25,4,"27 2000","8800469",19.714,29.84,3.39584977533556,2.98132904324325,1.38629436111989
"200","8800477",599,599,"m",26,1,"Gjerøy",2000,2002,0,1,1,0.707106781186547,2,2,0.5,2,"26 2000","8800477",20.3333333333333,33.7,3.51749783735832,3.0122615755052,0.693147180559945
"201","8800478",600,600,"m",26,1,"Gjerøy",2000,2003,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"26 2000","8800478",20.4,33.5,3.51154543883102,3.01553490085017,0.693147180559945
"202","8800489",603,603,"f",38,1,"Aldra",2000,2002,0,5,4.23606797749979,0.97324898946773,1,2,2.5,1.2,"38 2000","8800489",19.0266666666667,29.02,3.36798524745604,2.94584150394053,0.182321556793955
"203","8800490",604,604,"f",38,1,"Aldra",2000,2003,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"38 2000","8800490",19.2166666666667,32.6,3.48431228837266,2.95577795804696,0.693147180559945
"204","8800495",606,606,"m",38,1,"Aldra",2000,2009,0,3,1.51287639686409,0.5,2,9,0.333333333333333,3,"38 2000","8800495",19.54,31.7833333333333,3.45894204337832,2.97246364661464,1.09861228866811
"205","8800497",607,607,"m",26,1,"Gjerøy",2000,2001,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"26 2000","8800497",19.27,33.975,3.52562496003721,2.95854948242628,0.693147180559945
"206","8800510",609,609,"m",27,1,"Hestmannøy",2000,2002,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"27 2000","8800510",19.48,33.1,3.49953328238302,2.96938829821439,0.693147180559945
"207","8800511",610,610,"f",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800511",18.88,33.2,3.50254987592244,2.93810316071735,0
"208","8800515",612,612,"f",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800515",20.24,32.95,3.49499126094852,3.00766084441926,0
"209","8800517",613,613,"m",27,1,"Hestmannøy",2000,2003,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"27 2000","8800517",19.23,36.45,3.59594145845467,2.95647155960069,1.09861228866811
"210","8800519",614,614,"f",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800519",18.98,35.25,3.56246552925828,2.94338579318178,0
"211","8800521",615,615,"f",27,1,"Hestmannøy",2000,2002,0,4,2.30277563773199,0.60889367553119,1,2,2,1.75,"27 2000","8800521",18.98,35.6,3.57234563785798,2.94338579318178,0.559615787935423
"212","8800529",618,618,"m",38,1,"Aldra",2000,2002,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"38 2000","8800529",19.56,30.3666666666667,3.4133455155978,2.97348666460667,0.693147180559945
"213","8800538",622,622,"m",27,1,"Hestmannøy",2000,2001,0,1,1,1,1,1,1,1,"27 2000","8800538",20.42,32.7,3.48737507790321,3.01651481273652,0
"214","8800547",623,623,"m",27,1,"Hestmannøy",2001,2005,0,4,1.78230878004588,0.465155568951136,2,5,0.8,2.75,"27 2001","8800547",19.7316666666667,32.65,3.48584485572244,2.98222479019549,1.01160091167848
"215","8800550",624,624,"f",27,1,"Hestmannøy",2001,2004,0,3,2.41421356237309,0.923879532511287,1,3,1,1.33333333333333,"27 2001","8800550",19.9185714285714,31.8,3.45946628978613,2.99165253415162,0.287682072451778
"216","8800568",627,627,"f",26,1,"Gjerøy",2001,2002,0,1,1,0.707106781186547,2,2,0.5,2,"26 2001","8800568",18.7,32,3.46573590279973,2.92852352386054,0.693147180559945
"217","8800574",629,629,"f",27,1,"Hestmannøy",2001,2002,0,1,1,1,1,1,1,1,"27 2001","8800574",19.4933333333333,34.2666666666667,3.53417306435295,2.97007252677341,0
"218","8800614",634,634,"m",27,1,"Hestmannøy",2001,2003,0,3,1.73205080756888,0.5,2,3,1,2,"27 2001","8800614",20.1075,31.85,3.46103738201817,3.00109287979609,0.693147180559945
"219","8800615",635,635,"m",27,1,"Hestmannøy",2001,2003,0,5,2,0.408248290463864,2,3,1.66666666666667,2.4,"27 2001","8800615",20.3833333333333,33.6333333333333,3.51551763869145,3.01471757346507,0.8754687373539
"220","8800935",638,638,"f",38,1,"Aldra",2001,2009,0,14,2.24901769495289,0.240532475536745,2,8,1.75,4.42857142857143,"38 2001","8800935",20.179,32.38,3.47754094824949,3.00464245968375,1.48807705542983
"221","8800936",639,639,"f",38,1,"Aldra",2001,2005,0,5,2.41421356237309,0.561516668266344,1,4,1.25,2,"38 2001","8800936",19.47,30.86,3.42946084693501,2.96887481938411,0.693147180559945
"222","8800937",640,640,"f",38,1,"Aldra",2001,2003,0,4,2.73205080756888,0.806898221355073,1,2,2,1.5,"38 2001","8800937",19.6725,32.525,3.48200902439857,2.979221721427,0.405465108108164
"223","8816408",642,642,"f",27,1,"Hestmannøy",2007,2008,0,2,2,1,1,1,2,1,"27 2007","8816408",19.98,29.8,3.39450839351136,2.99473177322041,0
"224","8816409",643,643,"m",27,1,"Hestmannøy",2007,2010,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"27 2007","8816409",20.75,33.5,3.51154543883102,3.03254624667671,0.693147180559945
"225","8816428",647,647,"f",22,2,"Myken",2007,2011,0,4,1.76929235423863,0.430005547814934,2,4,1,2.5,"22 2007","8816428",19.48,35.4,3.56671182013973,2.96938829821439,0.916290731874155
"227","8816452",649,649,"m",28,1,"Indre-Kvarøy",2007,2008,0,1,1,1,1,1,1,1,"28 2007","8816452",20.42,29.55,3.38608374385211,3.01651481273652,0
"229","8816491",655,655,"f",27,1,"Hestmannøy",2007,2011,0,7,1.86370652781919,0.275426299127611,2,5,1.4,3.28571428571429,"27 2007","8816491",19.452,31.2,3.44041809481544,2.96794989254154,1.18958406687384
"230","8816494",656,656,"f",27,1,"Hestmannøy",2007,2008,0,1,1,1,1,1,1,1,"27 2007","8816494",19.43,31.3,3.44361809754611,2.96681826338935,0
"231","8816496",658,658,"m",22,2,"Myken",2007,2011,0,9,3.5227854341017,0.532074741528118,1,4,2.25,2.11111111111111,"22 2007","8816496",17.82,29.4,3.38099467434464,2.88032142204266,0.74721440183022
"232","8816497",659,659,"m",27,1,"Hestmannøy",2007,2007,0,1,1,1,1,1,1,1,"27 2007","8816497",19.59,32,3.46573590279973,2.97501923195645,0
"233","8816918",661,661,"f",27,1,"Hestmannøy",2007,2009,0,2,2,1,1,2,1,1,"27 2007","8816918",19.7783333333333,33.45,3.51005178657424,2.98458706244899,0
"234","8816919",662,662,"f",28,1,"Indre-Kvarøy",2007,2008,0,2,2,1,1,1,2,1,"28 2007","8816919",19.0866666666667,32.6,3.48431228837266,2.94899001100186,0
"235","8816921",663,663,"f",28,1,"Indre-Kvarøy",2007,2008,0,1,1,1,1,1,1,1,"28 2007","8816921",19.7966666666667,34.2333333333333,3.5331998282664,2.98551357335966,0
"236","8816930",666,666,"f",26,1,"Gjerøy",2007,2012,0,4,1.65809806737222,0.411785464302655,1,5,0.8,3.25,"26 2007","8816930",20.328,30.5166666666667,3.41827298245241,3.01199924601786,1.17865499634165
"237","8816932",668,668,"m",26,1,"Gjerøy",2007,2009,0,1,1,1,1,2,0.5,1,"26 2007","8816932",19.815,32.6,3.48431228837266,2.9864392266424,0
"238","8816936",669,669,"f",26,1,"Gjerøy",2007,2009,0,3,3,1,1,2,1.5,1,"26 2007","8816936",19.1,31.3333333333333,3.44468249360189,2.94968833505258,0
"239","8816937",670,670,"f",26,1,"Gjerøy",2007,2008,0,2,2,1,1,1,2,1,"26 2007","8816937",18.6433333333333,31.3333333333333,3.44468249360189,2.92548862016539,0
"240","8816943",673,673,"f",26,1,"Gjerøy",2007,2009,0,1,1,1,1,2,0.5,1,"26 2007","8816943",20.05,29.8666666666667,3.39674303131278,2.99822915375258,0
"241","8816947",675,675,"f",26,1,"Gjerøy",2007,2011,0,3,1.44224957030741,0.367437719731505,3,4,0.75,3,"26 2007","8816947",20.612,34.33,3.5360196074696,3.02587343046598,1.09861228866811
"242","8816949",677,677,"f",26,1,"Gjerøy",2007,2009,0,4,2,0.447213595499958,2,2,2,2,"26 2007","8816949",19.03,28.45,3.34814816057234,2.94601668130806,0.693147180559945
"243","8816952",678,678,"m",26,1,"Gjerøy",2007,2008,0,2,2,1,1,1,2,1,"26 2007","8816952",18.94,32.2,3.47196645255036,2.94127608775793,0
"244","8816954",680,680,"f",26,1,"Gjerøy",2007,2012,0,4,1.50941045653627,0.331485257174195,3,5,0.8,3.5,"26 2007","8816954",18.25875,28.5714285714286,3.35240721749272,2.90464441718288,1.25276296849537
"245","8816955",681,681,"m",26,1,"Gjerøy",2007,2012,0,3,1.44224957030741,0.367437719731505,3,5,0.6,3,"26 2007","8816955",18.055,31.06,3.43592081772054,2.89342265472942,1.09861228866811
"246","8816959",684,684,"f",26,1,"Gjerøy",2007,2008,0,1,1,1,1,1,1,1,"26 2007","8816959",18.822,30.7,3.42426265459315,2.9350263984366,0
"247","8857202",686,686,"f",26,1,"Gjerøy",2001,2005,0,5,2.13921882996702,0.545309544483662,1,5,1,2.6,"26 2001","8857202",19.91,33.025,3.49726485040839,2.9912221180761,0.955511445027436
"248","8857205",687,687,"f",27,1,"Hestmannøy",2001,2005,0,12,2.46480485106425,0.250896879990069,1,4,3,3.25,"27 2001","8857205",20.255,33.5,3.51154543883102,3.00840167665465,1.17865499634165
"249","8857207",688,688,"m",27,1,"Hestmannøy",2001,2004,0,4,2.35930408597178,0.735670561370448,1,3,1.33333333333333,2,"27 2001","8857207",20.5533333333333,33.2666666666667,3.50455589464931,3.02302313378989,0.693147180559945
"250","8857208",689,689,"f",26,1,"Gjerøy",2001,2004,0,7,3,0.577350269189626,1,3,2.33333333333333,2.14285714285714,"26 2001","8857208",19.2875,31.4666666666667,3.44892878448335,2.95945721768928,0.762140052046895
"251","8857215",692,692,"m",38,1,"Aldra",2001,2002,0,2,2,1,1,1,2,1,"38 2001","8857215",18.12,28.45,3.34814816057234,2.89701630061483,0
"252","8857226",695,695,"f",28,1,"Indre-Kvarøy",2001,2002,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"28 2001","8857226",19.2,32.2,3.47196645255036,2.95491027903374,0.510825623765993
"253","8857232",698,698,"f",27,1,"Hestmannøy",2001,2001,0,1,1,1,1,1,1,1,"27 2001","8857232",19.4,31.3,3.44361809754611,2.96527306606928,0
"254","8857237",700,700,"f",27,1,"Hestmannøy",2001,2010,0,6,1.50584027666446,0.232226482528444,2,9,0.666666666666667,4.83333333333333,"27 2001","8857237",19.3066666666667,32.25,3.47351804324178,2.96045045940935,1.57553636075842
"255","8857275",706,706,"f",38,1,"Aldra",2001,2002,0,1,1,1,1,1,1,1,"38 2001","8857275",20.0633333333333,30.8333333333333,3.42859635585027,2.99889393689157,0
"256","8857276",707,707,"f",38,1,"Aldra",2001,2004,0,5,2.11490754147676,0.418986026798068,2,3,1.66666666666667,2.2,"38 2001","8857276",19.722,33.59,3.5142284036242,2.98173476391014,0.78845736036427
"257","8857278",709,709,"m",38,1,"Aldra",2001,2007,0,7,2.09455148154233,0.300344838422867,2,6,1.16666666666667,2.71428571428571,"38 2001","8857278",19.5090909090909,30.5545454545455,3.41951346193269,2.97088055739823,0.998528830111126
"258","8857279",710,710,"f",38,1,"Aldra",2001,2004,0,1,1,1,1,3,0.333333333333333,1,"38 2001","8857279",18.79,31.0666666666667,3.43613543302344,2.93332481342537,0
"259","8857284",712,712,"m",38,1,"Aldra",2001,2007,0,8,2.17917165571156,0.340922063556515,2,6,1.33333333333333,3.25,"38 2001","8857284",20.6316666666667,31.1333333333333,3.43827905656669,3.02682711231566,1.17865499634165
"260","8857285",713,713,"m",38,1,"Aldra",2001,2003,0,1,1,0.707106781186547,2,2,0.5,2,"38 2001","8857285",18.975,31,3.43398720448515,2.94312232328169,0.693147180559945
"261","8857401",714,714,"f",26,1,"Gjerøy",2001,2003,0,7,4.64575131106459,0.840070779091306,1,2,3.5,1.42857142857143,"26 2001","8857401",19.89,35.5,3.56953269648137,2.99021709286588,0.356674943938733
"262","8857405",716,716,"m",27,1,"Hestmannøy",2001,2002,0,1,1,1,1,1,1,1,"27 2001","8857405",20.365,32.9,3.49347265777133,3.01381774110038,0
"263","8857407",717,717,"f",27,1,"Hestmannøy",2001,2002,0,2,2,1,1,1,2,1,"27 2001","8857407",19.25,30.65,3.42263266238222,2.95751106073379,0
"264","8857752",725,725,"m",28,1,"Indre-Kvarøy",2002,2005,0,3,2.20556943040059,0.895205204185134,1,3,1,1.66666666666667,"28 2002","8857752",18.1,32.4,3.47815842279828,2.89591193827178,0.510825623765993
"265","8857754",726,726,"f",27,1,"Hestmannøy",2002,2004,0,6,3.79128784747792,0.784190373377122,1,2,3,1.5,"27 2002","8857754",19.28,33.4,3.50855589998265,2.9590682891824,0.405465108108164
"266","8857767",727,727,"m",27,1,"Hestmannøy",2002,2005,0,4,2.73205080756888,0.806898221355073,1,3,1.33333333333333,1.5,"27 2002","8857767",19.16,31.8,3.45946628978613,2.95282477254271,0.405465108108164
"267","8857780",729,729,"f",28,1,"Indre-Kvarøy",2002,2007,0,4,1.65289165028107,0.417681254292085,2,5,0.8,3,"28 2002","8857780",20.62,34.65,3.54529772563591,3.02626147858881,1.09861228866811
"268","8866710",732,732,"m",28,1,"Indre-Kvarøy",2002,2009,0,7,2.02368127611067,0.427011959228613,1,7,1,3.85714285714286,"28 2002","8866710",19.4875,30.3,3.41114771251532,2.96977323438389,1.34992671694902
"269","8866741",736,736,"f",28,1,"Indre-Kvarøy",2002,2006,0,4,1.7253401733376,0.474793332506859,1,4,1,3,"28 2002","8866741",19.8775,31.325,3.44441650078213,2.9895884387935,1.09861228866811
"270","8866745",737,737,"m",26,1,"Gjerøy",2002,2005,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"26 2002","8866745",20.05,31.75,3.4578927253387,2.99822915375258,0.693147180559945
"271","8866751",739,739,"m",27,1,"Hestmannøy",2002,2002,0,2,2,1,1,1,2,1,"27 2002","8866751",20.15,31.9,3.4626060097908,3.00320428839269,0
"272","8866752",740,740,"f",27,1,"Hestmannøy",2002,2002,0,1,1,1,1,1,1,1,"27 2002","8866752",18.54,29.4,3.38099467434464,2.91993056013771,0
"273","8866754",741,741,"m",27,1,"Hestmannøy",2002,2007,0,4,2,0.577350269189626,1,6,0.666666666666667,2.25,"27 2002","8866754",20.35,32.5166666666667,3.48175277840101,3.0130809118886,0.810930216216329
"274","8866773",743,743,"f",38,1,"Aldra",2002,2003,0,3,3,1,1,1,3,1,"38 2002","8866773",19.5,33.45,3.51005178657424,2.9704144655697,0
"275","8866786",745,745,"m",27,1,"Hestmannøy",2002,2004,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"27 2002","8866786",20.13,31.3,3.44361809754611,3.0022112396517,0.287682072451778
"276","8866789",746,746,"f",27,1,"Hestmannøy",2002,2007,0,3,1.49709404876279,0.535411002569404,1,5,0.6,3.33333333333333,"27 2002","8866789",20.129,31.3,3.44361809754611,3.0021615613189,1.20397280432594
"277","8866791",748,748,"m",27,1,"Hestmannøy",2002,2002,0,1,1,1,1,1,1,1,"27 2002","8866791",19.45,33.3,3.5055573969864,2.96784707006446,0
"278","8887205",755,755,"f",26,1,"Gjerøy",2002,2006,0,4,1.56638327726619,0.372764215348821,2,4,1,3.25,"26 2002","8887205",19.692,31.18,3.43977686362963,2.98021246189595,1.17865499634165
"279","8887206",756,756,"f",26,1,"Gjerøy",2002,2007,0,7,1.80555276860796,0.285709164493014,2,5,1.4,3.71428571428571,"26 2002","8887206",20.06,33.2333333333333,3.50355338829968,2.99872778253379,1.31218638896617
"280","8887210",757,757,"m",26,1,"Gjerøy",2002,2005,0,2,1.61803398874989,0.85065080835204,1,3,0.666666666666667,1.5,"26 2002","8887210",19.74,35.1,3.55820113047182,2.98264703400534,0.405465108108164
